gene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
ENSG00000202477_SNORD25	719	0.880205540924149	0.0218846995118649	0.0928008470788693	0.00230451879202018	0.00280439369309626
ENSG00000205339_IPO7	796	0.605528407657084	0.0763733805180863	0.271694488384074	0.0342558175332543	0.0121479059075022
ENSG00000213931_HBE1	1629	0.426552422038916	0.401535582745623	0.0683575740780568	0.0643092309274698	0.0392451902099341
ENSG00000010626_LRRC23	845	0.00173956141522959	7.14862839788316e-05	0.944318904472511	0.0387911677869046	0.0150788800413756
ENSG00000076067_RBMS2	584	0.0930326194894605	0.494029945233977	0.0579841596635066	0.307865463508086	0.0470878121049697
ENSG00000089127_OAS1	782	0.00469962779841389	0.000140969989696864	0.955650392616143	0.0286548256910778	0.010854183904668
ENSG00000089163_SIRT4	862	0.832313831568341	0.0521218373489139	0.101135004447069	0.006325254875476	0.00810407176020097
ENSG00000110906_KCTD10	720	1.77044459831622e-05	3.43885481592121e-07	0.96870862332212	0.0188034157564892	0.0124699125899266
ENSG00000110931_CAMKK2	772	0.509864863973281	0.0371181772322374	0.4094844129368	0.0297967416128132	0.0137358042448686
ENSG00000111321_LTBR	1034	0.831137078706564	0.0525027158608593	0.104620767773087	0.00660373133168653	0.00513570632780292
ENSG00000111358_GTF2H3	804	0.898665369844501	0.0231259758262104	0.0738874517999719	0.00189897453382933	0.00242222799548725
ENSG00000111364_DDX55	794	0.781588711970198	0.019303362270001	0.189292052006246	0.00466991267109462	0.00514596108246018
ENSG00000111371_SLC38A1	719	0.02847619735204	0.00065872205650996	0.921834210833512	0.0212964796407983	0.0277343901171398
ENSG00000111581_NUP107	1143	4.3238696904363e-11	0.730383379758888	1.17041878633333e-11	0.197633889577762	0.071982730608406
ENSG00000111666_CHPT1	989	0.203986380579156	0.0077354247826674	0.751480447245435	0.0284887919726324	0.00830895542010917
ENSG00000111711_GOLT1B	1006	0.862654702928069	0.0356678954347509	0.094186729494804	0.0038907072330449	0.00359996490933156
ENSG00000111725_PRKAB1	947	0.810433562473267	0.0948765205027866	0.0770461091358945	0.00901106620906968	0.00863274167898179
ENSG00000111780_ILMN_16367	837	0.767733920448586	0.049665945315295	0.165143681645165	0.0106766312450335	0.00677982134592039
ENSG00000123297_TSFM	809	0.0493512632743206	0.325035104393444	0.0747323714460861	0.492140293929635	0.0587409669565148
ENSG00000123427_FAM119B	808	0.000431461829456429	0.00284245542007178	0.129056115872052	0.850199700777931	0.0174702661004887
ENSG00000127337_YEATS4	1055	0.0110142592069689	0.359195116200419	0.017891939021315	0.583460382419877	0.0284383031514205
ENSG00000134545_KLRC1	928	0.703179894347684	0.193520599966226	0.0661457116238424	0.0181848476039474	0.0189689464583006
ENSG00000135426_KIAA0748	772	0.8522581153306	0.022225977470265	0.118603917844851	0.00308924020735217	0.0038227491469314
ENSG00000136026_CKAP4	1086	0.881214232541069	0.0213848387205344	0.0930417927458189	0.00225578543364883	0.0021033505589286
ENSG00000136048_ILMN_20048	955	0.879627458295915	0.030137348941567	0.0844240383748041	0.00288957191527121	0.00292158247244313
ENSG00000139187_KLRG1	799	0.667687482231962	0.0218438277579517	0.289163876466005	0.0094483267267878	0.0118564868172936
ENSG00000139190_VAMP1	999	0.458765134923977	0.0286234097480279	0.473503609924361	0.0295334025889542	0.00957444281467971
ENSG00000139192_TAPBPL	1003	0.080703266619628	0.00504174876448611	0.850317888296481	0.0531108048681052	0.010826291451299
ENSG00000139197_PEX5	782	0.37269333543019	0.0147640562363036	0.556930452411701	0.022028932355429	0.0335832235663757
ENSG00000150045_KLRF1	1001	0.695394793832158	0.195069790125628	0.0707383085462641	0.0198242976954604	0.0189728098004898
ENSG00000155957_TMBIM4	925	0.877824756423162	0.020669952365648	0.0967441588580553	0.00227552847651771	0.00248560387661722
ENSG00000157895_C12orf43	773	0.634905698346352	0.0459272498916876	0.116817924629809	0.00825617932140234	0.19409294781075
ENSG00000165714_LOH12CR1	1129	0.467634402100661	0.125965639699213	0.103429704723105	0.0275852447071383	0.275385008769883
ENSG00000166888_STAT6	631	0.109694839485262	0.721421917512882	0.0142764868888458	0.0938303363712333	0.0607764197417768
ENSG00000166896_XRCC6BP1	814	0.0934753511890175	0.615248636862106	0.0310324879570201	0.204197756664383	0.0560457673274731
ENSG00000171840_NINJ2	684	0.743353833172399	0.179751301537646	0.0474451838476204	0.0114547831620769	0.0179948982802576
ENSG00000176422_SPRYD4	594	0.00128861334788822	0.00659275810829647	0.161769190665032	0.827635106724507	0.00271433115427676
ENSG00000177627_C12orf54	884	0.720382858094968	0.0773315341036997	0.174476975445894	0.0187206361016867	0.00908799625375088
ENSG00000184752_NDUFA12	1297	0.632332144366929	0.0667677358202115	0.263401528722122	0.0278027819227141	0.00969580916802341
ENSG00000185163_DDX51	737	0.871880092489098	0.0251203332754671	0.0973858366237982	0.00280303920386028	0.00281069840777607
ENSG00000185480_C12orf48	885	0.792308868235332	0.0252455975376303	0.17235506884971	0.00548720287042398	0.00460326250690389
ENSG00000186081_KRT5	1166	0.810921270141281	0.0702855541455736	0.102345214103346	0.00886305439189406	0.00758490721790546
ENSG00000186611_ILMN_34849	939	0.677876694591542	0.19528854756469	0.0833396418077721	0.0239896952687595	0.0195054207672364
ENSG00000032742_IFT88	894	0.728455440073461	0.0383997939254162	0.216287868934036	0.0113959359380373	0.00546096112904991
ENSG00000102796_DHRS12	806	0.427650188664862	0.0142231642353577	0.532772162627203	0.017711760119198	0.00764272435337902
ENSG00000122034_GTF3A	1190	0.00103339316136432	0.75924103673312	0.000209229565252626	0.153636515461433	0.0858798250788303
ENSG00000136111_TBC1D4	1169	0.11378064908989	0.00671981703747621	0.820516307162784	0.0484486674623857	0.010534559247464
ENSG00000139617_ILMN_28859	1054	0.00777118280495069	0.000472361233958184	0.918197438264606	0.0557936710642587	0.0177653466322265
ENSG00000151287_C13orf27	1345	0.752629966629946	0.0590508177359406	0.168181933836503	0.0131884874250045	0.00694879437260614
ENSG00000169062_UPF3A	358	0.939240480812011	0.0180050409346113	0.039910987456665	0.00076300468384995	0.00208048611286285
ENSG00000174032_SLC25A30	917	0.734340696552401	0.152204171962558	0.0837776155145668	0.0173519614286763	0.0123255545417985
ENSG00000089916_C14orf118	1030	0.29516867813126	0.0951962662871156	0.449656110211482	0.145005775902985	0.0149731694671579
ENSG00000092020_PPP2R3C	814	0.00108683692864813	0.704973401562149	0.00034840113602295	0.225921646158336	0.0676697142148444
ENSG00000092094_OSGEP	925	0.229430136696052	0.00977975443559746	0.718101425106437	0.0305979053560487	0.0120907784058648
ENSG00000092203_TOX4	1299	0.694315257775848	0.0396261163513639	0.246357233830032	0.0140545085032526	0.00564688353950323
ENSG00000100439_ABHD4	1270	0.807328618906232	0.045467838922831	0.134319194862865	0.00755938087112287	0.00532496643694991
ENSG00000100445_C14orf124	1117	0.589242643114511	0.0462091994642231	0.325910125216849	0.025545216922713	0.0130928152817035
ENSG00000100490_CDKL1	891	0.254826236565249	0.00551614770212675	0.715975760129374	0.0154903226595101	0.00819153294374072
ENSG00000100744_C14orf129	1308	0.261375214412863	0.110047751000657	0.430770589313893	0.181352443802057	0.0164540014705292
ENSG00000100814_CCNB1IP1	878	0.701039717031338	0.0289978208360008	0.253890892899541	0.0104963727607274	0.00557519647239267
ENSG00000100908_C14orf122	1091	0.770529594021798	0.0594312302124622	0.151559841024843	0.0116830698645962	0.00679626487630038
ENSG00000100931_CHMP4A	1098	0.827161406310667	0.063698453150184	0.0954242364761499	0.00734210282036268	0.00637380124263657
ENSG00000119599_WDR21A	1085	0.720866687486496	0.0441920516470444	0.212098834494657	0.0129926690314633	0.00984975734033972
ENSG00000119632_FAM14A	1342	0.8346965728456	0.0444595967178959	0.110727432639353	0.00589360542557682	0.00422279237157503
ENSG00000119684_MLH3	827	0.00421361923558394	0.000131731256812408	0.954736565723553	0.0298370473054017	0.0110810364786488
ENSG00000119718_EIF2B2	827	0.0222626049854729	0.000698018739936223	0.936721089451238	0.0293588683693138	0.0109594184540393
ENSG00000125375_ATP5S	895	0.876457891848517	0.0190341007305826	0.100135974285147	0.00217246077244643	0.00219957236330743
ENSG00000129514_FOXA1	961	0.884119990741202	0.0319591745989202	0.0781996937065396	0.00282386571046247	0.00289727524287563
ENSG00000134007_ADAM20	893	0.875967504154554	0.0380583001362373	0.078898978612851	0.00342428560068035	0.00365093149567702
ENSG00000139998_RAB15	888	0.811649088499217	0.0448591145190455	0.121278868313335	0.00668744840278008	0.0155254802656229
ENSG00000140092_FBLN5	970	0.810223983869912	0.0304697280117188	0.148643335478923	0.00558488482264812	0.00507806781679813
ENSG00000140104_C14orf79	473	0.901536448375182	0.0398083963984979	0.0518105945434933	0.00228319603989287	0.00456136464293421
ENSG00000155465_SLC7A7	1278	0.780254778629	0.0714230270164111	0.129312742464898	0.0118298610163822	0.0071795908733094
ENSG00000157326_DHRS4	1074	0.823208986561166	0.0635698169763495	0.0988114775339696	0.00762363054279909	0.00678608838571553
ENSG00000165501_PPIL5	765	0.871953882476456	0.0134762506190903	0.11008855111097	0.00169866157910954	0.0027826542143741
ENSG00000165819_METTL3	1300	0.784862585060652	0.0447720842641204	0.154615699449933	0.00881303680741447	0.00693659441787989
ENSG00000166166_C14orf172	664	0.83423137159595	0.0222642925250136	0.136612207550365	0.0036427105100254	0.00324941781864598
ENSG00000177465_ACOT4	860	0.824775550212916	0.0461525289928771	0.112444955235667	0.00628181403685046	0.0103451515216893
ENSG00000182512_GLRX5	1457	0.409269093682279	0.17008553133659	0.284469694009767	0.118202972390121	0.0179727085812423
ENSG00000183648_NDUFB1	1005	0.78313251373133	0.0300840464914545	0.175942728989228	0.00675475644581032	0.00408595434217759
ENSG00000184990_SIVA1	551	0.717417145535316	0.0335285111516188	0.23106623841867	0.0107916909555596	0.00719641393883531
ENSG00000187630_DHRS4L2	1092	0.828638165835074	0.0644419529465603	0.0931929877011268	0.00724099361044524	0.00648589990679407
ENSG00000197195_CHURC1	886	3.94634299064386e-08	2.17335294251357e-09	0.934394322188237	0.0514453467633303	0.0141602894116496
ENSG00000198805_NP	926	0.859104726578521	0.0366348902069671	0.0955769319805717	0.00407108446168301	0.00461236677225697
ENSG00000198894_KIAA1737	1191	0.421159796681741	0.13190549165553	0.320800851407873	0.100447802537027	0.0256860577178287
ENSG00000205659_LIN52	755	0.00204534339776346	0.000109676772332831	0.936452151948366	0.0502038749733441	0.0111889529081936
ENSG00000051180_RAD51	697	8.65299498553359e-07	0.00426911807486821	0.000201699664824557	0.995122885680019	0.000405431280789773
ENSG00000064726_BTBD1	558	0.897370356592782	0.0217113803223126	0.0758990045328042	0.00183314839921673	0.00318611015288411
ENSG00000074696_PTPLAD1	708	0.257246489868844	0.00991307822017912	0.692796864348918	0.0266837955924715	0.013359771969587
ENSG00000103657_HERC1	840	0.810328973657956	0.0847373691664007	0.0866985214780444	0.00905702198462783	0.00917811371297122
ENSG00000103671_TRIP4	632	0.870758285123223	0.0155488852949773	0.108982498067749	0.00194330272508736	0.00276702878896347
ENSG00000103811_CTSH	1067	0.570016793051306	0.0158646653521488	0.397840915782046	0.0110674688750035	0.00521015693949521
ENSG00000103932_RPAP1	701	0.0964779814062286	0.460053384764686	0.0668185626968373	0.318564936260627	0.0580851348716216
ENSG00000104047_DTWD1	792	0.436921849515603	0.0160071923472861	0.521183152434414	0.0190874128593246	0.00680039284337245
ENSG00000104055_TGM5	487	0.419442108571624	0.00758929461403226	0.552406595692646	0.0099845477755511	0.0105774533461461
ENSG00000136371_MTHFS	1188	0.798847307925033	0.0287812162445751	0.162208924048014	0.00583981051612952	0.00432274126624784
ENSG00000137806_NDUFAF1	709	0.013992320115693	0.0667029716359211	0.018355188462183	0.0866869956833781	0.814262524102825
ENSG00000140264_SERF2	442	0.896372841431478	0.00969258082980373	0.0910983776323036	0.000983204055940301	0.00185299605047444
ENSG00000140400_MAN2C1	537	0.661132410851768	0.0165900697185091	0.308546719415769	0.00773649646305674	0.00599430355089754
ENSG00000140471_LINS1	1252	0.778365259028963	0.0369001676461175	0.171861469177077	0.0081427517596137	0.00473035238822907
ENSG00000166140_ZFYVE19	667	0.000104846223091984	0.517278564206295	8.78348113738267e-05	0.43330033606607	0.0492284186931692
ENSG00000166762_CATSPER2	435	0.741284816900516	0.00770088685001888	0.244378034823097	0.00253463591760107	0.00410162550876704
ENSG00000166938_DIS3L	1009	0.150440483371073	0.235944455325471	0.195940125407299	0.307193677367427	0.11048125852873
ENSG00000168803_ADAL	486	0.886739331537244	0.0159996266660633	0.0929034152163533	0.00167359207799068	0.00268403450234871
ENSG00000168970_PLA2G4B	686	0.071808799380617	0.342764147848436	0.0956157772654143	0.456368289084482	0.0334429864210502
ENSG00000169118_CSNK1G1	630	0.900342844679226	0.016420525778184	0.0796739114134921	0.00145098752369045	0.00211173060540747
ENSG00000171763_SPATA5L1	684	0.717858227742884	0.0327992954258879	0.232572287753102	0.010620192195884	0.00614999688224161
ENSG00000172345_STARD5	938	0.882859645061062	0.0294139992536827	0.0822205963500083	0.00273655246584022	0.00276920686940691
